ImageID;LabelName;Conf;XMin;XMax;YMin;YMax
0_24-11-2021_05-12-35_AM.jpg;4;0.962402;0.09352500000000001;0.215827;0.47561;0.6414639999999999
0_24-11-2021_05-13-22_AM.jpg;4;0.9375;0.026455099999999995;0.1481481;0.76572345;0.81918255
0_24-11-2021_05-47-57_AM.jpg;4;0.951172;0.2962965;0.5246915;0.517241;0.689655
0_24-11-2021_05-49-06_AM.jpg;4;0.936523;0.16243649999999998;0.35532949999999996;0.736301;0.8493149999999999
0_24-11-2021_06-23-16_AM.jpg;4;0.947266;0.831301;0.955285;0.8298966000000001;0.9252574
0_24-11-2021_06-24-14_AM.jpg;4;0.959961;0.20512800000000003;0.410256;0.7986114999999999;0.9131945
0_24-11-2021_06-24-44_AM.jpg;4;0.959473;0.16474000000000003;0.36705200000000004;0.5725805;0.6814515
0_24-11-2021_07-28-12_PM.jpg;4;0.943359;0.0907178;0.1877642;0.86111145;0.9135805499999999
0_24-11-2021_07-36-02_AM.jpg;0;0.753906;0.0;1.0;0.09090899999999996;0.957071
0_24-11-2021_07-36-02_AM.jpg;4;0.950684;0.0570985;0.1805555;0.7702015;0.8762624999999999
0_24-11-2021_08-03-20_PM.jpg;4;0.960938;0.1136365;0.26325750000000003;0.508065;0.696237
0_24-11-2021_09-03-16_AM.jpg;4;0.953613;0.2275645;0.4743595;0.8250004500000001;0.91111155
0_24-11-2021_09-05-07_AM.jpg;4;0.95459;0.16554049999999998;0.3293915;0.5472637499999999;0.64676625
0_24-11-2021_09-13-14_PM.jpg;4;0.943359;0.15044249999999998;0.3517695;0.6959460000000001;0.837838
0_24-11-2021_09-38-58_AM.jpg;4;0.953613;0.6129945000000001;0.8135595;0.551181;0.661417
0_24-11-2021_11-07-32_AM.jpg;4;0.939941;0.668269;0.855769;0.7571427000000001;0.8285713
0_24-11-2021_12-36-58_PM.jpg;4;0.948242;0.227273;0.46590899999999996;0.6611573500000001;0.75619865
0_24-11-2021_12-39-25_PM.jpg;4;0.944824;0.1706585;0.3922155;0.6369864000000001;0.6952056
0_25-11-2021_01-05-14_AM.jpg;4;0.948242;0.0946745;0.2544375;0.680952;0.804762
0_25-11-2021_01-37-39_PM.jpg;4;0.962402;0.070909;0.189091;0.5862945;0.7487315
0_25-11-2021_01-59-46_AM.jpg;4;0.955566;0.5536585;0.7268295;0.806818;0.9704539999999999
0_25-11-2021_02-13-34_PM.jpg;4;0.958496;0.81726925;0.91365475;0.401409;0.552817
0_25-11-2021_02-14-43_PM.jpg;4;0.949219;0.172589;0.385787;0.7485204999999999;0.8047335
0_25-11-2021_02-35-15_AM.jpg;4;0.950195;0.6865074999999999;0.8571425;0.52173895;0.6195650500000001
0_25-11-2021_03-41-21_PM.jpg;4;0.962402;0.1513165;0.34649149999999995;0.6917804999999999;0.8515975
0_25-11-2021_04-21-55_AM.jpg;4;0.945801;0.512821;0.769231;0.7162161;0.8040539
0_25-11-2021_04-57-20_AM.jpg;4;0.957031;0.21142850000000002;0.4485715;0.8233696500000001;0.91847835
0_25-11-2021_05-34-46_AM.jpg;4;0.946289;0.155893;0.338403;0.6358375;0.7456645
0_25-11-2021_07-04-34_AM.jpg;4;0.90918;0.802139;0.959893;0.0;0.062963
0_25-11-2021_07-04-34_AM.jpg;4;0.960938;0.17914450000000004;0.3823535;0.522222;0.622222
0_25-11-2021_07-58-20_AM.jpg;4;0.950684;0.100877;0.252193;0.73986445;0.82094555
0_25-11-2021_08-09-32_PM.jpg;4;0.963379;0.092857;0.230357;0.5439025;0.7073175
0_25-11-2021_08-34-03_AM.jpg;4;0.952637;0.19902899999999998;0.39563099999999995;0.6241835;0.7287585000000001
0_25-11-2021_08-50-08_AM.jpg;4;0.945801;0.668;0.856;0.4883725;0.6104655
0_25-11-2021_09-27-14_AM.jpg;4;0.965332;0.743295;0.8716470000000001;0.491329;0.650289
0_25-11-2021_09-46-26_AM.jpg;4;0.939941;0.0673075;0.20673049999999998;0.7876715000000001;0.8972605
0_25-11-2021_10-03-07_AM.jpg;4;0.964844;0.740385;0.869231;0.48563200000000006;0.646552
0_25-11-2021_10-03-50_AM.jpg;0;0.458252;0.0;1.0;0.018404500000000046;0.9999995
0_25-11-2021_10-03-50_AM.jpg;4;0.946777;0.0586325;0.1644955;0.754601;0.8619629999999999
0_25-11-2021_10-55-30_AM.jpg;4;0.948242;0.159574;0.36879399999999996;0.77477445;0.85585555
0_25-11-2021_11-14-06_AM.jpg;4;0.946289;0.18;0.39999999999999997;0.7352945000000001;0.8431375
0_26-11-2021_02-25-08_AM.jpg;4;0.960938;0.0978645;0.23309549999999998;0.5441170000000001;0.708333
0_26-11-2021_03-53-12_AM.jpg;4;0.601562;0.48305099999999995;0.6737289999999999;0.6470585;0.7598035000000001
0_26-11-2021_03-53-12_AM.jpg;4;0.95752;0.2203395;0.47457649999999996;0.7058825;0.8235295
0_26-11-2021_04-10-55_AM.jpg;4;0.95166;0.679311;0.8586210000000001;0.7325585;0.8430235
0_26-11-2021_04-11-19_AM.jpg;4;0.939453;0.734043;0.886525;0.5919538;0.6551722
0_26-11-2021_07-30-00_AM.jpg;4;0.960938;0.1455475;0.3167805;0.5718235;0.6795585
0_26-11-2021_08-05-48_AM.jpg;4;0.939941;0.3009705;0.6067955;0.6214949999999999;0.724299
0_26-11-2021_08-39-44_AM.jpg;4;0.947266;0.1631205;0.4219855;0.741611;0.8557049999999999
0_26-11-2021_08-40-42_AM.jpg;4;0.963379;0.13846200000000003;0.288462;0.6871655;0.9090904999999999
0_26-11-2021_08-41-30_AM.jpg;4;0.948242;0.36708900000000005;0.7531650000000001;0.5918365;0.6989795
0_26-11-2021_08-57-34_AM.jpg;4;0.942871;0.15714299999999998;0.417857;0.7466665;0.8599994999999999
0_26-11-2021_09-35-12_AM.jpg;4;0.948242;0.180693;0.37128700000000003;0.81818145;0.9090905499999999
0_26-11-2021_10-11-18_AM.jpg;0;0.722656;0.0;1.0;0.037312999999999985;0.9477610000000001
0_26-11-2021_10-11-18_AM.jpg;4;0.941895;0.0758195;0.1782785;0.65671625;0.72761175
0_26-11-2021_10-27-24_AM.jpg;4;0.956543;0.127168;0.32948;0.7516335;0.8790844999999999
0_26-11-2021_10-27-56_AM.jpg;4;0.942383;0.202532;0.443038;0.7948715000000001;0.8942305
0_26-11-2021_10-29-56_AM.jpg;4;0.945801;0.11557799999999999;0.286432;0.7530868;0.8148152
0_26-11-2021_11-40-27_AM.jpg;4;0.940918;0.12000000000000001;0.34;0.67676745;0.74747455
0_26-11-2021_12-02-25_PM.jpg;4;0.936523;0.665138;0.83945;0.7642853000000001;0.8428567
0_26-11-2021_12-55-52_AM.jpg;4;0.964355;0.7730625000000001;0.8874535;0.43016800000000005;0.5893860000000001
1_23-11-2021_02-18-50_PM.jpg;4;0.959473;0.1930385;0.4050635;0.6736114999999999;0.7881945
1_23-11-2021_02-20-07_PM.jpg;4;0.961426;0.49704099999999996;0.739645;0.5833335;0.7558145000000001
1_23-11-2021_02-20-15_PM.jpg;4;0.965332;0.1508625;0.3405175;0.700461;0.8594470000000001
1_23-11-2021_02-36-38_PM.jpg;4;0.958008;0.09668550000000001;0.25966849999999997;0.668067;0.798319
1_23-11-2021_03-13-26_PM.jpg;4;0.952148;0.748227;0.900709;0.7989685;0.9020615000000001
1_24-11-2021_01-13-44_PM.jpg;4;0.958984;0.09561719999999999;0.1952188;0.403125;0.559375
1_24-11-2021_05-29-11_AM.jpg;4;0.954102;0.06395300000000001;0.188953;0.6649485;0.7886595
1_24-11-2021_09-05-00_AM.jpg;4;0.952637;0.27777799999999997;0.555556;0.518691;0.630841
1_24-11-2021_09-22-55_AM.jpg;0;0.632812;0.0;1.0;0.09803949999999995;1.0000005
1_24-11-2021_09-22-55_AM.jpg;4;0.904297;0.1320752;0.22641479999999997;0.85294125;0.91830075
1_24-11-2021_10-14-52_AM.jpg;0;0.124756;0.0;1.0;5.000000000143778e-07;0.9427715000000001
1_24-11-2021_10-14-52_AM.jpg;4;0.952148;0.86317605;0.94256795;0.560241;0.6626510000000001
1_24-11-2021_10-52-02_AM.jpg;4;0.954102;0.3440365;0.6238535000000001;0.5129312;0.6077587999999999
1_24-11-2021_11-26-05_AM.jpg;4;0.946289;0.4104485;0.7089555000000001;0.8571432;0.9415588
1_24-11-2021_12-01-44_PM.jpg;4;0.939453;0.7357954999999999;0.8750005;0.5092595;0.6157405
1_25-11-2021_09-45-52_AM.jpg;4;0.949707;0.09073350000000001;0.2393825;0.7729887499999999;0.86206925
1_25-11-2021_10-02-59_AM.jpg;4;0.947754;0.07936549999999999;0.2202385;0.830472;0.987124
1_26-11-2021_04-10-55_AM.jpg;4;0.944824;0.22457649999999998;0.4788135;0.693396;0.806604
1_26-11-2021_06-00-09_AM.jpg;4;0.941895;0.10493799999999999;0.209876;0.67091875;0.73214325
1_26-11-2021_07-12-06_AM.jpg;4;0.914062;0.0867345;0.20918350000000002;0.7872340999999999;0.8382979
1_26-11-2021_07-47-11_AM.jpg;4;0.95459;0.86111095;0.95925905;0.5535715;0.7291664999999999
1_26-11-2021_08-05-07_AM.jpg;4;0.959961;0.42516999999999994;0.704082;0.6382115;0.7987805
1_26-11-2021_10-10-33_AM.jpg;4;0.960938;0.42857200000000006;0.704082;0.6396765000000001;0.7995955
1_26-11-2021_10-29-56_AM.jpg;0;0.052002;0.262;0.606;0.0;0.0284698
1_26-11-2021_10-29-56_AM.jpg;0;0.252197;0.13600000000000007;0.964;0.0;0.523132
1_26-11-2021_10-29-56_AM.jpg;3;0.411133;0.7919999999999999;0.84;0.0;0.0516014
1_26-11-2021_10-29-56_AM.jpg;3;0.68457;0.958;1.0;-4.9999999997968336e-08;0.05871885
1_26-11-2021_10-29-56_AM.jpg;0;0.950195;0.0;0.492;9.999999998899778e-08;0.19395010000000001
1_26-11-2021_10-29-56_AM.jpg;4;0.954102;0.15800000000000003;0.368;0.8256227;0.9128113
1_26-11-2021_12-02-25_PM.jpg;4;0.935059;0.47333349999999996;0.7400005;0.75362295;0.83333305
23-11-2021_02-18-50_PM.jpg;1;0.828613;0.972916165;0.9802078350000001;0.3027776;0.3175924
23-11-2021_02-18-50_PM.jpg;0;0.895996;0.3067711;0.3854169;0.155555;0.260185
23-11-2021_02-18-50_PM.jpg;3;0.935547;0.963542;0.9885419999999999;0.3018514;0.38703659999999995
23-11-2021_02-18-50_PM.jpg;0;0.959961;0.557812;0.70625;0.2787035;0.38888849999999997
23-11-2021_02-18-50_PM.jpg;0;0.963867;0.6458332499999999;0.73802075;0.27777765;0.36944435
23-11-2021_02-18-50_PM.jpg;0;0.965332;0.6703125;0.7833335;0.264815;0.36666699999999997
23-11-2021_02-18-50_PM.jpg;0;0.967285;0.648958;0.8375;0.46851899999999996;0.691667
23-11-2021_02-18-50_PM.jpg;0;0.972656;0.817708;0.986458;0.49814800000000004;0.77037
23-11-2021_02-18-50_PM.jpg;0;0.980957;0.38645799999999997;0.777604;0.6398145;0.9981475
23-11-2021_02-18-58_PM.jpg;0;0.925781;0.05416665;0.12812495000000002;0.3722221;0.4499999
23-11-2021_02-18-58_PM.jpg;0;0.949219;0.103125;0.211979;0.383333;0.486111
23-11-2021_02-19-04_PM.jpg;0;0.131836;0.9718745;0.9999994999999999;0.46203700000000003;0.608333
23-11-2021_02-19-04_PM.jpg;0;0.317383;0.1843745;0.2437495;0.2518515;0.3148145
23-11-2021_02-19-04_PM.jpg;1;0.767578;0.328125;0.34062499999999996;0.2712968;0.29074120000000003
23-11-2021_02-19-04_PM.jpg;0;0.887207;0.08333335;0.15416665;0.26388865;0.35555535
23-11-2021_02-19-04_PM.jpg;3;0.900391;0.32395799999999997;0.342708;0.27500005;0.35185194999999997
23-11-2021_02-19-04_PM.jpg;0;0.960938;0.88906225;0.95624975;0.4231475;0.5648145
23-11-2021_02-19-04_PM.jpg;0;0.976562;0.628646;0.813542;0.556482;0.850926
23-11-2021_02-19-26_PM.jpg;1;0.129272;0.708332905;0.7113090950000001;0.09276312;0.09802628
23-11-2021_02-19-26_PM.jpg;1;0.134766;0.70758888;0.71130912;0.088815775;0.09473682500000001
23-11-2021_02-19-26_PM.jpg;1;0.629395;0.57924082;0.5848211799999999;0.054605280000000006;0.06184212
23-11-2021_02-19-26_PM.jpg;0;0.656738;0.14769315;0.20610085;0.16315785;0.24868415
23-11-2021_02-19-26_PM.jpg;0;0.733887;0.26488105;0.32514895000000005;0.08815804999999999;0.15131595
23-11-2021_02-19-26_PM.jpg;3;0.773438;0.706100775;0.713169225;0.09210575;0.12631625
23-11-2021_02-19-26_PM.jpg;3;0.839844;0.5758926;0.5881694;0.05394734999999999;0.09802625
23-11-2021_02-19-26_PM.jpg;0;0.878906;0.2842263;0.3686757;0.0888156;0.1585524
23-11-2021_02-19-26_PM.jpg;0;0.89502;0.2388395;0.3411465;0.1480263;0.2144737
23-11-2021_02-19-26_PM.jpg;0;0.908203;0.23623505000000003;0.29761895000000005;0.09013185;0.15065815
23-11-2021_02-19-26_PM.jpg;0;0.928711;0.21168200000000004;0.338542;0.18815750000000003;0.3440785
23-11-2021_02-19-26_PM.jpg;0;0.942871;0.31994;0.41369;0.10394719999999999;0.1690788
23-11-2021_02-19-26_PM.jpg;0;0.956543;0.8087799;0.9055061;0.188158;0.3
23-11-2021_02-19-26_PM.jpg;0;0.959961;0.59189035;0.67447965;0.10921030000000001;0.1881577
23-11-2021_02-19-26_PM.jpg;0;0.960449;0.7131697499999999;0.78422625;0.15394744999999999;0.23486855
23-11-2021_02-19-26_PM.jpg;0;0.962891;0.48735149999999994;0.6305805;0.17105299999999998;0.34473699999999996
23-11-2021_02-19-26_PM.jpg;0;0.974121;0.27232100000000004;0.514509;0.20526299999999997;0.455263
23-11-2021_02-19-42_PM.jpg;0;0.287842;0.27031265000000004;0.34322935;0.2916662;0.3472218
23-11-2021_02-19-42_PM.jpg;0;0.4646;-1.9999999999881224e-08;0.01510418;0.3750002;0.43055580000000004
23-11-2021_02-19-42_PM.jpg;0;0.534668;0.18958335;0.26041665;0.31203735;0.37037065
23-11-2021_02-19-42_PM.jpg;1;0.687012;0.2062505;0.2093755;0.28888922;0.29444478
23-11-2021_02-19-42_PM.jpg;0;0.761719;1.9999999999881224e-08;0.01770832;0.41203660000000003;0.5018514000000001
23-11-2021_02-19-42_PM.jpg;3;0.866211;0.203646085;0.213541915;0.28703745;0.32314855
23-11-2021_02-19-42_PM.jpg;0;0.927246;0.0005208000000000018;0.0598958;0.41574049999999996;0.5027775
23-11-2021_02-19-42_PM.jpg;0;0.933594;0.1145834;0.1515626;0.3361109;0.3833331
23-11-2021_02-19-42_PM.jpg;0;0.941406;0.9406245;0.9999994999999999;0.386111;0.530555
23-11-2021_02-19-42_PM.jpg;0;0.944824;0.03645835;0.11302085;0.391667;0.494445
23-11-2021_02-19-42_PM.jpg;0;0.959473;0.14895835000000002;0.23854165;0.38148150000000003;0.4907405
23-11-2021_02-19-42_PM.jpg;0;0.960449;0.08125025000000001;0.17343775;0.37777750000000004;0.4944445
23-11-2021_02-20-25_PM.jpg;3;0.0966797;0.9397318450000001;0.944568155;0.0842105;0.1118421
23-11-2021_02-20-25_PM.jpg;1;0.114929;0.939731895;0.943080105;0.08421052000000001;0.08947368
23-11-2021_02-20-25_PM.jpg;1;0.609375;0.89546175;0.90327425;0.33486815;0.34934185
23-11-2021_02-20-25_PM.jpg;1;0.805664;0.8288687;0.8381693;0.49407930000000005;0.5105267
23-11-2021_02-20-25_PM.jpg;0;0.881836;0.73363075;0.8031992499999999;0.0888161;0.1526319
23-11-2021_02-20-25_PM.jpg;3;0.884277;0.8906255;0.9062505;0.33421049999999997;0.4282895
23-11-2021_02-20-25_PM.jpg;0;0.904785;0.7965032;0.8843008;0.2565793;0.3355267
23-11-2021_02-20-25_PM.jpg;0;0.914062;0.70870515;0.7671128500000001;0.1309214;0.1736846
23-11-2021_02-20-25_PM.jpg;0;0.91748;0.79873525;0.88430075;0.2315788;0.2914472
23-11-2021_02-20-25_PM.jpg;0;0.917969;0.8139883;0.8984377;0.21315805000000002;0.27631595000000003
23-11-2021_02-20-25_PM.jpg;0;0.918457;0.67447885;0.74181515;0.15131605;0.20197394999999999
23-11-2021_02-20-25_PM.jpg;0;0.924805;0.694568;0.757068;0.140789;0.190789
23-11-2021_02-20-25_PM.jpg;0;0.940918;0.6502976;0.7254464;0.16249955;0.21907844999999998
23-11-2021_02-20-25_PM.jpg;3;0.942871;0.81882415;0.84523785;0.492105;0.6309210000000001
23-11-2021_02-20-25_PM.jpg;0;0.949219;0.45200950000000006;0.5651045;0.2684215;0.37302650000000004
23-11-2021_02-20-25_PM.jpg;0;0.95166;0.8087795;0.9133184999999999;0.15460525000000003;0.24539475
23-11-2021_02-20-25_PM.jpg;0;0.952148;0.05729165;0.13132435;0.664474;0.8526320000000001
23-11-2021_02-20-25_PM.jpg;0;0.954102;0.7704614999999999;0.8764885;0.28157849999999995;0.3874995
23-11-2021_02-20-25_PM.jpg;0;0.955078;0.58370535;0.6670386500000001;0.20657940000000002;0.2743426
23-11-2021_02-20-25_PM.jpg;0;0.955566;0.12425645;0.20424155;0.5802635;0.7585525
23-11-2021_02-20-25_PM.jpg;0;0.958008;0.68006;0.840774;0.37697349999999996;0.5177625
23-11-2021_02-20-25_PM.jpg;0;0.958008;0.75037235;0.80171165;0.1578948;0.2302632
23-11-2021_02-20-25_PM.jpg;0;0.959961;0.54538705;0.63764895;0.22039425;0.29868375
23-11-2021_02-20-25_PM.jpg;0;0.960449;0.50744015;0.59635385;0.24210489999999998;0.3282891
23-11-2021_02-20-25_PM.jpg;0;0.962891;0.41517825;0.50185975;0.3269739;0.4256581
23-11-2021_02-20-25_PM.jpg;0;0.963867;0.31882449999999996;0.4244795;0.37500049999999996;0.5171055
23-11-2021_02-20-25_PM.jpg;0;0.966797;0.26264909999999997;0.3537949;0.45328949999999996;0.5815785
23-11-2021_02-20-25_PM.jpg;0;0.969238;0.189732;0.291294;0.49934199999999995;0.663816
23-11-2021_02-20-25_PM.jpg;0;0.976562;0.6320684999999999;0.8069195;0.44144800000000006;0.601974
23-11-2021_02-20-25_PM.jpg;0;0.982422;0.45461299999999993;0.703125;0.669737;0.9473689999999999
23-11-2021_02-21-03_PM.jpg;1;0.117432;0.54739625;0.55208375;0.28796337;0.29722263
23-11-2021_02-21-03_PM.jpg;2;0.195557;0.414062415;0.41979158499999997;0.5527774;0.5629626
23-11-2021_02-21-03_PM.jpg;3;0.213379;0.5427081500000001;0.55624985;0.2879625;0.3499995
23-11-2021_02-21-03_PM.jpg;1;0.632812;0.691666415;0.697395585;0.33148137;0.34074063
23-11-2021_02-21-03_PM.jpg;1;0.682129;0.412500335;0.420833665;0.5462966499999999;0.56203735
23-11-2021_02-21-03_PM.jpg;1;0.704102;0.8583329999999999;0.864583;0.31481444999999997;0.32592555
23-11-2021_02-21-03_PM.jpg;3;0.870117;0.68645835;0.70104165;0.3296295;0.3925925
23-11-2021_02-21-03_PM.jpg;3;0.879883;0.85468775;0.8687502500000001;0.31388859999999996;0.3787034
23-11-2021_02-21-03_PM.jpg;3;0.907227;0.4052085;0.4333335;0.5453699999999999;0.646296
23-11-2021_02-21-18_PM.jpg;2;0.0814209;0.26093708499999996;0.270832915;0.46944470000000005;0.4870373
23-11-2021_02-21-18_PM.jpg;2;0.0977783;0.279687;0.292187;0.50833295;0.53240705
23-11-2021_02-21-18_PM.jpg;3;0.136108;0.8593747500000001;0.89218725;0.39722199999999996;0.525
23-11-2021_02-21-18_PM.jpg;1;0.329102;0.869792;0.888542;0.39259235;0.42685164999999997
23-11-2021_02-21-18_PM.jpg;2;0.644043;0.2625;0.26875;0.47407445;0.48518555
23-11-2021_02-21-18_PM.jpg;1;0.726562;0.33489559999999996;0.3479164;0.32592595;0.35000005
23-11-2021_02-21-18_PM.jpg;2;0.757812;0.33958325;0.35052075000000005;0.7083337000000001;0.7259263
23-11-2021_02-21-18_PM.jpg;2;0.809082;0.281770335;0.290103665;0.5148146;0.5296293999999999
23-11-2021_02-21-18_PM.jpg;1;0.834473;0.25729165;0.27395835;0.4592592;0.4898148
23-11-2021_02-21-18_PM.jpg;1;0.860352;0.2744796;0.2937504;0.50185135;0.53611065
23-11-2021_02-21-18_PM.jpg;1;0.889648;0.33229215;0.35833384999999995;0.68148115;0.73518485
23-11-2021_02-21-18_PM.jpg;3;0.899902;0.25781299999999996;0.276563;0.46296275;0.55648125
23-11-2021_02-21-18_PM.jpg;3;0.930176;0.33281215000000003;0.35260385;0.32962949999999996;0.4361105
23-11-2021_02-21-18_PM.jpg;3;0.935059;0.26875034999999997;0.30208365;0.5064815;0.6722225
23-11-2021_02-21-18_PM.jpg;0;0.944336;0.29583315;0.38437485000000005;0.24166685;0.31296314999999997
23-11-2021_02-21-18_PM.jpg;0;0.947754;0.3838545;0.4921875;0.309259;0.409259
23-11-2021_02-21-18_PM.jpg;0;0.95459;0.27187459999999997;0.3473954;0.302778;0.40463000000000005
23-11-2021_02-21-18_PM.jpg;0;0.957031;0.32968749999999997;0.4479165;0.2574075;0.3453705
23-11-2021_02-21-18_PM.jpg;0;0.960449;0.35625;0.48125;0.2824077;0.3750003
23-11-2021_02-21-18_PM.jpg;0;0.960449;0.417188;0.5447919999999999;0.325926;0.44722199999999995
23-11-2021_02-21-18_PM.jpg;0;0.962891;0.39947900000000003;0.633333;0.647222;0.999074
23-11-2021_02-21-18_PM.jpg;3;0.963379;0.3223956;0.36041639999999997;0.690741;0.912963
23-11-2021_02-21-18_PM.jpg;0;0.964844;0.2145831;0.2682289;0.230556;0.305556
23-11-2021_02-21-18_PM.jpg;0;0.970703;0.44635400000000003;0.598958;0.362963;0.492593
23-11-2021_02-21-18_PM.jpg;0;0.972656;0.49895799999999996;0.723958;0.607407;0.909259
23-11-2021_02-21-18_PM.jpg;0;0.973633;0.857812;1.0;0.42592599999999997;0.5972219999999999
23-11-2021_02-21-18_PM.jpg;0;0.973633;0.491146;0.671354;0.401852;0.551852
23-11-2021_02-21-18_PM.jpg;0;0.974121;0.5447909999999999;0.739583;0.4314819999999999;0.625926
23-11-2021_02-36-28_PM.jpg;1;0.812988;0.11510375;0.12291625;0.53148155;0.54537045
23-11-2021_02-36-28_PM.jpg;3;0.871582;0.40729175;0.42760424999999996;0.5740738;0.6694441999999999
23-11-2021_02-36-28_PM.jpg;1;0.875977;0.414062915;0.42291708499999997;0.5722226499999999;0.58888935
23-11-2021_02-36-28_PM.jpg;3;0.946777;0.10729185000000001;0.13125015;0.53148195;0.6296300499999999
23-11-2021_02-36-28_PM.jpg;0;0.955078;0.375521;0.49270899999999995;0.5564818500000001;0.62777815
23-11-2021_02-36-28_PM.jpg;0;0.958984;0.772917;0.872917;0.59814815;0.6768518499999999
23-11-2021_02-36-28_PM.jpg;0;0.962891;0.0937501;0.1536459;0.47685174999999996;0.54537025
23-11-2021_02-36-28_PM.jpg;0;0.963379;0.48854200000000003;0.627084;0.5935185;0.7018515
23-11-2021_02-36-28_PM.jpg;0;0.964355;0.8885409999999999;0.989583;0.6740740000000001;0.77963
23-11-2021_02-36-28_PM.jpg;0;0.969238;0.395312;0.47656200000000004;0.590741;0.7416670000000001
23-11-2021_02-36-28_PM.jpg;0;0.97168;0.29739564999999996;0.37656235;0.5916665;0.7231474999999999
23-11-2021_02-36-28_PM.jpg;0;0.973633;0.20208335;0.27916665;0.575;0.698148
23-11-2021_02-36-28_PM.jpg;0;0.976074;0.5026044000000001;0.5833336;0.6333329999999999;0.763889
23-11-2021_02-36-28_PM.jpg;0;0.977051;0.7072915;0.8177085;0.6518525000000001;0.7833335
23-11-2021_02-36-28_PM.jpg;0;0.978027;0.8062495000000001;0.8968745;0.6749999999999999;0.777778
23-11-2021_02-36-28_PM.jpg;0;0.980469;0.6057290000000001;0.713021;0.6351855;0.7740745
23-11-2021_02-37-17_PM.jpg;0;0.0595703;0.26488104999999995;0.32626495;0.08947385;0.15000015
23-11-2021_02-37-17_PM.jpg;1;0.0707397;0.6882445;0.7038695;0.35328960000000004;0.3855264
23-11-2021_02-37-17_PM.jpg;2;0.0744629;0.6767114999999999;0.6930805;0.3263157;0.34736829999999996
23-11-2021_02-37-17_PM.jpg;0;0.0963135;0.1476931;0.2064729;0.16447375000000003;0.24868425
23-11-2021_02-37-17_PM.jpg;0;0.143066;0.1986602;0.2544638;0.12105265;0.19144735000000002
23-11-2021_02-37-17_PM.jpg;0;0.279541;0.23809504999999997;0.29910695;0.0881579;0.1493421
23-11-2021_02-37-17_PM.jpg;1;0.366699;0.12313981;0.12909219;0.19473685000000002;0.20526315
23-11-2021_02-37-17_PM.jpg;1;0.51123;0.6748513500000001;0.69456865;0.3217101;0.3480259
